😀	fytyrë, fytyrë e zgërdheshur, zgërdheshje, zgërdhihem
🌋	mal, moti, shpërthim, vullkan
🗻	Fuxhi, mal, mali i Fuxhit
🏕️	kamp
🏖️	plazh, plazh me çadër, çadër
🏜️	shkretëtirë
🏝️	ishull, ishull shkretëtirë, shkretëtirë
🏞️	park, park kombëtar
🏟️	stadium
🏛️	klasik, klasike, ndërtesë, ndërtesë klasike
🏗️	ndërtesë, ndërtim, ndërtim ndërtese
🧱	baltë, llaç, mur, tulla, tullë
🏘️	ndërtesë, shtëpi, shtëpitë
🏚️	e braktisur, ndërtesë, shtëpi, shtëpi e braktisur
🏠️	ndërtesë, shtëpi
🏡	kopsht, ndërtesë, shtëpi, shtëpi me kopsht
🏢	ndërtesë, ndërtesë zyrash
🏣	japonez, japoneze, ndërtesë, postë, zyrë postare japoneze
🏤	evropian, evropiane, ndërtesë, postë, zyrë postare
🏥	bar, doktor, ilaç, ndërtesë, spital
🏦	bankë, ndërtesë
🏨	hotel, ndërtesë
🏩	dashuri, hotel, hotel për dashuri, ndërtesë
🏪	dyqan, i vogël, market, minimarket, ndërtesë
🏫	ndërtesë, shkollë
🏬	dyqan, dyqan me shumë njësi, ndërtesë, njësi
🏭️	fabrikë, ndërtesë
🏯	japonez, japoneze, kështjellë, kështjellë japoneze, ndërtesë
🏰	evropian, evropiane, kështjellë, ndërtesë
💒	dasmë, kishëz, romancë
🗼	Tokio, kullë, kullë në Tokio
🗽	Statuja e Lirisë, liri, statujë
⛪️	e krishterë, fe, kishë, kryq, ndërtesë
🕌	fe, islam, mysliman, xhami
🛕	hindu, indian, tempull, tempull indian
🕍	fe, hebraik, hebre, sinagogë, tempull
⛩️	faltore, faltore shinto, fe, shinto
🕋	fe, islam, mysliman, qabeja
⛲️	shatërvan
⛺️	kamp, tendë
🌁	me mjegull, mjegull, moti
🌃	moti, natë, natë me yje, yll
🏙️	ndërtesë, panoramë qyteti, qytet
🌄	diell, lindja e diellit mbi male, lindje dielli, mëngjes
🌅	diell, lindja e diellit, moti, mëngjes
🌆	diell, mbrëmje, ndërtesë, panoramë, panoramë qyteti në muzg
🌇	diell, moti, muzg, ndërtesë, perëndim dielli
🌉	mot, natë, urë, urë natën
♨️	burim, i nxehtë, llixhë, me avull
🎠	kalë, kalë në karusel, karusel
🎡	park lojërash, rrotullame
🎢	park lojërash, tren lojërash, tren lojërash me valëzim
💈	berber, prerje flokësh, shenja e berberit, shenjë
🎪	cirk, tendë, tendë cirku
🚂	avull, hekurudhë, lokomotivë, mjet, tren
🚃	elektrik, tramvaj, tren, vagon
🚄	hekurudhë, shinkansen, shpejtësi, tren, tren me shpejtësi të madhe
🚅	hekurudhë, plumb, shinkansen, shpejtësi, tren me shpejtësi të madhe me formë plumbi, tren-plumb
🚆	hekurudhë, mjet, tren
🚇️	metro, tunel
🚈	hekurudhë, metro e lehtë, mjet
🚉	hekurudhë, mjet, stacion, tren
🚊	filobus, mjet, tramvaj
🚝	hekurudhë me një shinë, mjet udhëtimi
🚞	hekurudhë, hekurudhë në mal, makinë, mal, mjet
🚋	filobus, makinë, mjet, tramvaj, vagon tramvaji
🚌	autobus, mjet udhëtimi
🚍️	autobus, autobus që vjen, mjet, në ardhje, që vjen
🚎	autobus, filobus, mjet, tramvaj
🚐	autobus, autobus i vogël, mjet
🚑️	ambulancë, mjet udhëtimi
🚒	kamion, mjet, motor, zjarr, zjarrfikëse
🚓	makinë, makinë policie, mjet, patrullë, polici
🚔️	makinë, makinë policie që vjen, mjet, në ardhje, polici
🚕	mjet udhëtimi, taksi
🚖	mjet, në ardhje, që vjen, taksi, taksi që vjen
🚗	automobil, makinë, mjet udhëtimi
🚘️	automobil, automobil që vjen, makinë, mjet, në ardhje
🚙	kamp, makinë sportive, makinë sportive për kamp, piknik
🚚	kamion, kamion transporti, mjet udhëtimi, transport
🚛	gjysmë, kamion, kamion me rimorkio, mjet udhëtimi, rimorkio
🚜	mjet udhëtimi, traktor
🏎️	garim, garë, makinë, makinë garash
🏍️	garim, garë, motoçikletë
🛵	motor, motoçikletë, skuter
🦽	karrocë invalidi manuale, qasshmëri
🦼	karrocë invalidi me motor, qasshmëri
🛺	autorikshë, karroceri me motor, rikshë
🚲️	biçikletë, mjet udhëtimi
🛴	ballëz dyrrotëshe, shtyrje me këmbë
🛹	dërrasë, dërrasë rrëshqitëse, mjet
🚏	autobus, stacion, stacion autobusi
🛣️	autostradë, rrugë
🛤️	hekurudhë, shina, tren
🛢️	fuçi, fuçi karburanti, naftë
⛽️	benzinë, karburant, pompë karburanti, stacion
🚨	dritat sinjalizuese të policisë, dritë, dritë sinjalizuese e policisë, rrotulluese, sinjal
🚥	dritë, semafor, semafor horizontal, sinjal, trafik
🚦	dritë, semafor vertikal, sinjal, trafik
🛑	ndalo, shenja “ndalo”, shenjë, tetëkëndor
🚧	barrierë, ndërtim
⚓️	anije, spirancë, vegël
⛵️	det, jaht, turistike, varkë, varkë me vela
🛶	kaike, kanoe, lundër, varkë
🚤	barkë, mjet lundrimi, motobarkë e shpejtë, varkë
🛳️	anije, anije udhëtarësh, mjet lundrimi, udhëtar
⛴️	traget, udhëtar, varkë
🛥️	barkë, mjet lundrimi, motobarkë, varkë
🚢	anije, udhëtar, varkë
✈️	aeroplan, fluturake, mjet fluturimi
🛩️	aeroplan, aeroplan i vogël, mjet fluturimi
🛫	aeroplan, mjet fluturimi, nisje, nisje aeroplani, regjistrim
🛬	aeroplan, mbërritje, mbërritje aeroplani, mjet fluturimi, në ulje
🪂	deltaplan, hedhje me parashutë, lundrim me vela, parashutë
💺	karrige, ndenjëse
🚁	helikopter, mjet udhëtimi
🚟	hekurudhë, hekurudhë me varje, mjet udhëtimi, varje
🚠	kabllo, mal, mjet udhëtimi, teleferik, teleferik në mal
🚡	ajror, gondolë, kabllo, mjet udhëtimi, teleferik
🛰️	hapësirë, mjet komunikimi, satelit
🚀	hapësirë, mjet komunikimi, raketë
🛸	UFO, disk fluturues, objekt i paidentifikuar fluturues
🛎️	hotel, zile, zile shërbimi
🧳	bagazh, paketim, udhëtim, valixhe
⌛️	kohëmatës, orë me rërë, rërë
⏳️	kohëmatës, orë, orë me rërë që rrjedh, rërë
⌚️	orë
⏰	alarm, orë, orë me zile
⏱️	kronometër, orë
⏲️	kohëmatës, orë
🕰️	orë, orë oxhaku
🕛️	00, 12, 12:00, dymbëdhjetë, ora dymbëdhjetë, orë
🕧	12, 12:30, 30, dymbëdhjetë, dymbëdhjetë e gjysmë
🕐️	00, 1, 1:00, një, ora një, orë
🕜	1, 1:30, 30, gjysmë, një e gjysmë
🕑️	2:00, dy, ora, ora dy, orë
🕝	2, 2:30, 30, dy, dy e gjysmë
🕒️	00, 3, 3:00, ora tre, orë, tre
🕞	3:30, orë, tre, tre e gjysmë
🕓️	00, 4, 4:00, katër, ora katër, orë
🕟	4:30, gjysmë, katër, katër e gjysmë, orë
🕔️	00, 5, 5:00, ora pesë, orë, pesë
🕠	5:30, orë, pesë, pesë e gjysmë, tridhjetë
🕕️	00, 6, 6:00, gjashtë, ora gjashtë, orë
🕡	6:30, gjashtë, gjashtë e gjysmë, gjysmë, orë
🕖️	00, 7, 7:00, ora shtatë, orë, shtatë
🕢	7:30, gjysmë, orë, shtatë, shtatë e gjysmë
🕗️	00, 8, 8:00, ora tetë, orë, tetë
🕣	8:30, gjysmë, orë, tetë, tetë e gjysmë
🕘️	00, 9, 9:00, nëntë, ora nëntë, orë
🕤	9:30, gjysmë, nëntë, nëntë e gjysmë, orë
🕙️	00, 10, 10:00, dhjetë, ora dhjetë, orë
🕥	10:30, dhjetë, dhjetë e gjysmë, gjysmë, orë
🕚️	00, 11, 11:00, njëmbëdhjetë, ora njëmbëdhjetë, orë
🕦	11:30, njëmbëdhjetë, njëmbëdhjetë e gjysmë, orë, tridhjetë
🌑	e errët, hapësirë, hëna e re, hënë, moti
🌒	hapësirë, hënë, hënë e re më pak se gjysma, moti
🌓	hapësirë, hëna e çerekut të parë, hënë, moti, çerek
🌔	hapësirë, hënë, hënë e re më shumë se gjysma, moti
🌕️	e plotë, hapësirë, hënë, hënë e plotë, moti
🌖	e ngrënë, hapësirë, hënë, hënë e ngrënë më shumë se gjysma, moti
🌗	hapësirë, hëna e çerekut të fundit, hënë, moti, çerek
🌘	e ngrënë, hapësirë, hënë, hënë e ngrënë më pak se gjysma, moti
🌙	e ngrënë, hapësirë, hënë, hënë e ngrënë, moti
🌚	fytyra e hënës së re, fytyrë, hapësirë, hënë, moti
🌛	fytyrë, hapësirë, hëna e çerekut të parë me fytyrë, hënë, çerek
🌜️	fytyrë, hapësirë, hëna e çerekut të fundit me fytyrë, hënë, çerek
🌡️	mot, termometër
☀️	diell, i ndritshëm, me diell, moti, rreze
🌝	e ndritshme, e plotë, fytyrë, hënë, hënë e plotë me fytyrë
🌞	diell, diell me fytyrë, fytyrë, hapësirë, i ndritshëm
🪐	Saturni, planet me unazë, unazë Saturni
⭐️	yll, yll mesatar i bardhë
🌟	i ndritshëm, shkëlqim, xixëllimë, yll, yll që shkëlqen
🌠	hapësirë, që bie, që këputet, yll, yll që bie
🌌	hapësirë, moti, rruga e qumështit
☁️	moti, re
⛅️	diell, diell pas reve, moti, re
⛈️	bubullimë, moti, re, re me vetëtimë dhe shi, shi
🌤️	diell, diell pas reve të vogla, moti, re
🌥️	diell, diell pas reve të mëdha, moti, re
🌦️	diell, diell pas reve me shi, moti, re, shi
🌧️	moti, re, re me shi, shi
🌨️	borë, ftohtë, moti, re, re me borë
🌩️	moti, re, re me vetëtimë, vetëtimë
🌪️	mot, re, tornado, vorbull ere
🌫️	mjegull, moti, re
🌬️	erë, fryj, fytyrë, fytyrë në erë, moti
🌀	ciklon, marramendës, moti, tajfun, tornado
🌈	moti, shi, ylber
🌂	moti, shi, veshje, çadër, çadër e mbyllur
☂️	moti, shi, veshje, çadër
☔️	moti, pikë, shi, çadër, çadër me pika shiu
⛱️	diell, moti, shi, çadër, çadër në tokë
⚡️	elektricitet, rrezik, tension i lartë, vetëtimë, voltazh
❄️	borë, flokë bore, ftohtë, moti
☃️	borë, ftohtë, moti, njeri prej bore
⛄️	borë, ftohtë, moti, njeri bore, njeri prej bore pa borë
☄️	hapësirë, kometë
🔥	flakë, vegël, zjarr
💧	djersë, ftohtë, moti, pikë, pikëz
🌊	dallgë, dallgë uji, moti, oqean, ujë
🎃	fener, festë, halloween, kungull, kungulli i Halloween, kungulli i Halloween-it
🎄	festim, festë, krishtlindje, pemë, pemë krishtlindjeje
🎆	festim, festë, fishekzjarrë
🎇	festim, festë, fishekzjarrë, xixëllimë
🧨	dinamit, eksploziv, fishekzjarr
✨	xixëllima, xixëllimë, yll
🎈	festim, festë, tullumbace
🎉	festim, festë, fishek, fishek feste
🎊	festim, festë, konfeti, top, top me konfetë
🎋	banderolë, festim, festë, japoneze, pemë tanabata
🎍	bambu, bimë, dekorim pishe, pishë
🎎	festival, festë, japoneze, kukull, kukulla japoneze
🎏	festim, flamur, koinobori, krap
🎐	erë, festim, festë, zile, zile ere
🎑	ceremoni, ceremoni për hënën, festim, festë, hënë
🧧	dhuratë, fatsjellëse, para, zarf i kuq
🎀	festim, festë, fjongo
🎁	dhuratë, dhuratë e mbështjellë, festë, kuti
🎗️	festim, festë, fjongo, fjongo kujtese, kujtesë
🎟️	biletat e hyrjes, biletë, hyrje
🎫	biletë, hyrje
🎖️	festim, festë, medalje, medalje ushtarake, ushtarake
🏆️	trofe, çmim
🏅	medalje, medalje sportive
🥇	ar, i parë, medalje, medalje e vendit të parë
🥈	argjend, i dytë, medalje, medalje e vendit të dytë
🥉	bronz, i tretë, medalje, medalje e vendit të tretë
⚽️	futboll, top, top futbolli
⚾️	bejsboll, top
🥎	bejsboll, dorezë, softboll, top, top softbolli
🏀	basketboll, kosh, top
🏐	lojë, top, volejboll
🏈	amerikan, futboll, futboll amerikan, top
🏉	futboll, regbi, top
🎾	raketë, tenis, top
🥏	hedhje disku, sport, ultimate
🎳	bouling, lojë, top
🏏	kriket, lojë, shkop, top
🏑	fushë, hokej në fushë, lojë, shkop, top
🏒	akull, disk, hokej, lojë, shkop, shkopi dhe disku i hokejit në akull
🥍	lakros, shkop, top
🏓	lojë, pingpong, raketë, tavolinë, top
🏸	badminton, lojë, pupël, raketë, zog i vogël
🥊	boks, dorezë, dorezë boksi, sport
🥋	arte ushtarake, karate, sport, uniformë artesh ushtarake, xhudo
🥅	gol, rrjet, rrjetë golash, sport
⛳️	flamur në vrimë, golf, vrimë
⛸️	akull, patina akulli, patinë
🎣	grep, peshk, shkop
🤿	maskë mbrojtëse, maskë zhytjeje, tub ajri, zhytje
🎽	bluzë, bluzë vrapimi, brez, vrapim
🎿	borë, ski
🛷	sajë, slitë
🥌	gur, gur kurlingu, lojë, shkëmb
🎯	goditje e drejtpërdrejtë, lojë, objektiv, qendër, shigjetë
🪀	jo-jo, lodër, lodër që kthehet, luhatje
🪁	balonë, fluturoj, ngre në qiell
🎱	8, bilardo, gurë, lojë, tetë
🔮	fantazi, fat, kristal, top, top kristali
🧿	hajmali, hajmali kundër syrit të keq, mësysh, rruazë, syri i keq
🎮️	kontrollues, lojë, videolojë
🕹️	levë, lojë, videolojë
🎰	lojë, lojë me monedha, monedhë
🎲	lojë, zar, zar loje, zarë
🧩	e dhënë, enigmë, lojë me bashkim pjesësh figure, pjesë figure
🧸	arushë, arushë pelushi, lodër, pelush
♠️	figurë, figurë maç, letër, lojë, maç
♥️	figurë, figurë kupë, kupë, letër, lojë
♦️	figurë, figurë karo, karo, letër, lojë
♣️	figura spathi, figurë, letër, lojë, spathi
♟️	gur shahu, i pavlerë, leshko, shah
🃏	letër, lojë, luaj, xholi
🀄️	dragua i kuq mahjong, i kuq, lojë, mahjong
🎴	japoneze, letra me lule, letër, lojë
🎭️	art, arte interpretimi, interpretim, maskë, teatër
🖼️	art, kornizë me pikturë, muze, pikturë
🎨	art, muze, paleta e artistit, paletë, pikturë
🧵	fije, gjilpërë, qep, rrotë peri, spango
🧶	fill, grep, lëmsh, thur me shtiza, top
👓️	sy, syze, veshje
🕶️	i errët, sy, syze, syze dielli
🥽	mbrojtëse për sytë, syze mbrojtëse, syze notimi, syze saldimi
🥼	doktor, eksperiment, pardesy laboratori, shkencëtar
🦺	emergjencë, jelek, jelek sigurimi, sigurim
👔	kravatë, veshje
👕	bluzë, këmishë, veshje
👖	pantallona, veshje, xhinse
🧣	qafë, shall
🧤	dorashka, dorë
🧥	pallto, xhaketë
🧦	çorape, çorapë
👗	fustan, veshje
👘	kimono, veshje
🥻	fustan, sari, veshje
🩱	kostum, kostum plazhi, plazh, rroba plazhi
🩲	kostum, mbathje plazhi, rroba plazhi, të brendshme
🩳	pantallona të shkurtra, rroba plazhi, të brendshme
👙	bikini, not, rroba banje, veshje
👚	femër, rroba femrash, veshje
👛	kuletë, monedhë, veshje
👜	veshje, çantë, çantë dore
👝	veshje, çantë
🛍️	blerje, dyqan, hotel, qese, qese dyqani
🎒	shkollë, çantë, çantë shkolle, çantë shpine
👞	burrë, këpucë, këpucë burrash, veshje
👟	atlete, atletike, këpucë, veshje
🥾	ekskursion, kamp, këpucë, këpucë ekskursioni, çantë shpine
🥿	heqël, këpucë baleti, këpucë e sheshtë, pantofël
👠	grua, këpucë, këpucë me takë të lartë, takë, veshje
👡	femër, këpucë, sandale, sandale femrash, veshje
🩰	balet, këpucë, këpucë baleti, kërcim
👢	femër, këpucë, veshje, çizme, çizme femrash
👑	kurorë, mbret, mbretëreshë, veshje
👒	femër, kapelë, kapelë femrash, veshje
🎩	cilindër, kapelë, kapelë cilindrike, lart, veshje
🎓️	diplomim, festë, kapelë, kapelë diplomimi
🧢	kapelë "sqep", kapelë bejsbolli
⛑️	helmetë, helmetë me kryq të bardhë, kapelë, kryq, ndihmë
📿	fe, lutje, rruaza, rruzare, tespihe
💄	buzëkuq, kozmetikë, makijazh
💍	diamant, romancë, unazë
💎	diamant, gur, gur i çmuar, i çmuar, romancë
🔇	altoparlant, altoparlant joaktiv, i heshtur, pa zë, volum
🔈️	altoparlant, altoparlant me zë të ulët, volum i ulët, zë i butë
🔉	altoparlant, altoparlant me zë mesatar, i ulët, valë, volum
🔊	altoparlant, altoparlant me 3 vija, altoparlant me zë të lartë, volum i lartë, zë i fortë
📢	altoparlant me zë, e folur publike, me zë të lartë
📣	brohoritje, megafon
📯	bori, bri, briri i postës, postar, postë
🔔	zile
🔕	e heshtur, pa zë, zile, zile me vizë të pjerrët
🎼	muzikë, pentagram
🎵	muzikë, notë, notë muzikore
🎶	muzikë, nota, nota muzikore, notë
🎙️	mikrofon, mikrofon studioje, muzikë, studio
🎚️	muzikë, nivel, rrëshqitës, rrëshqitësi i nivelit
🎛️	kontroll, muzikë, çelësa, çelësat e kontrollit
🎤	karaoke, mikrofon
🎧️	kufje, vesh
📻️	radio, video
🎷	instrument, muzikë, saksofon
🎸	instrument, kitarë, muzikë
🎹	instrument, muzikë, piano, tastierë, tastierë muzikore
🎺	instrument, muzikë, trombë
🎻	instrument, muzikë, violinë
🪕	banxho, instrument me tela, muzikë
🥁	daulle, muzikë, shkopinj daulleje
📱	celular, i lëvizshëm, telefon
📲	celular, celular me shigjetë, marr, shigjetë, telefonatë
☎️	telefon
📞	receptor, receptor telefoni, telefon
📟️	biper
📠	faks
🔋	bateri
🔌	elektricitet, elektrike, spinë, spinë elektrike
💻️	kompjuter, laptop, personal
🖥️	desktop, kompjuter, kompjuter desktop
🖨️	kompjuter, printer
⌨️	kompjuter, tastierë
🖱️	kompjuter, miu i kompjuterit
🖲️	kompjuter, sfera rrotulluese
💽	disk, disk i vogël, kompjuter, minidisk, optik
💾	disk, disketë, kompjuter
💿️	cd, disk, disk optik, kompjuter, optik
📀	blu-ray, disk, dvd, kompjuter, optik
🧮	abak, llogaritës, numërator, panel mozaik
🎥	film, kamerë, kamerë filmi, kinema
🎞️	film, kinema, kuadro, kuadro filmi, video
📽️	film, kinema, projektor, projektor filmi, video
🎬️	film, tabelë dublimi, tabelë dublimi e skenës
📺️	televizor, tv, video
📷️	kamerë, video
📸	blic, kamerë, kamerë me blic, video
📹️	kamerë, video, videokamerë
📼	shirit, vhs, video, videokasetë
🔍	kërko, lupë, lupë zmadhuese që tregon majtas, xham zmadhues
🔎	kërko, lupë, lupë zmadhuese e drejtuar djathtas, lupë zmadhuese që tregon djathtas, xham zmadhues
🕯️	dritë, qiri
💡	dritë, elektrik, ide, llambë, vizatim komik
🔦	dritë, elektrik, elektrik dore, fener, vegël
🏮	dritë, fener me letër të kuqe, i kuq, japoneze
🪔	kandil indian, llambë, llambë me vaj, vaj
📔	bllok shënimesh, bllok shënimesh me kapak dekorativ, dekorativ, kapak, libër
📕	i mbyllur, libër, libër i mbyllur
📖	hap, i hapur, libër, libër i hapur
📗	jeshil, libër, libër jeshil
📘	blu, libër, libër blu
📙	libër, libër portokalli, portokalli
📚️	libra, libër
📓	bllok shënimesh
📒	bllok shënimesh, libër llogarish
📃	dokument, faqe, faqe e përthyer, përthyej
📜	dorëshkrim i mbledhur rrotull, letër
📄	dokument, faqe, faqe e drejtuar lart
📰	gazetë, lajme, letër
🗞	gazetë, gazetë e mbledhur rrotull, lajme, letër, rrotull
📑	faqeshënues, shenjë, shënues, skeda, skedat e faqeshënuesve
🔖	faqeshënues, shenjë
🏷️	etiketë
💰️	dollar, para, qese, qese parash, çantë
💴	faturë, jen, kartëmonedhë, kartëmonedhë jeni, valutë
💵	dollar, faturë, kartëmonedhë, kartëmonedhë dollari, monedhë
💶	faturë, kartëmonedhë, kartëmonedhë euroje, monedhë, para
💷	kartëmonedhë paundi, monedhë, para, paund, valutë
💸	fluturoj, kartëmonedhë, krahë, para, para me krahë
💳️	bankë, kartë, kartë krediti, kredit, para
🧾	bllok llogarie, faturë, kontabilitet
💹	grafik, grafik rritës me jenë, jen, tendencë, treg
💱	bankë, këmbim, këmbimi i valutës, monedhë, para
💲	dollar, monedhë, para, shenjë dollari e trashur
✉️	email, letër, postë elektronike, zarf
📧	email, letër, postë
📨	email, në ardhje, postë elektronike, zarf, zarf në ardhje
📩	dalëse, e dërguar, email, letër, postë elektronike, zarf me shigjetë
📤️	kutia postare në dalje, letër, postë, sirtar
