😀	منہ, چہرہ, کھل کے ہنستا چہرہ, کھلا, ہنسی
↙️	تیر, جنوب مغرب, سائن, سمت, نیچے بائیں تیر
⬅️	بائیں تیر, تیر, سائن, سمت, مغرب
↖️	اوپر بائیں تیر, تیر, سائن, سمت, شمال مغرب
↕️	اوپر نیچے تیر, تیر, سائن, سمت
↔️	تیر, دائیں بائیں تیر, سائن, سمت
↩️	بائیں مڑتا ہوا دائیں تیر, تیر, سائن, سمت
↪️	تیر, دائیں مڑتا ہوا بائیں تیر, سائن, سمت
⤴️	اوپر مڑتا ہوا دائیں تیر, تیر, سائن, سمت
⤵️	تیر, سائن, سمت, نیچے مڑتا ہوا دائیں تیر
🔃	تیر, سائن, سمت, گھڑی کی سمت, گھڑی کی سمت میں عمودی تیر
🔄	تیر, سائن, سمت, گھڑی کی مخالف سمت, گھڑی کی مخالف سمت میں تیر بٹن
🔙	تیر, واپسی تیر, پیچھے
🔚	اختتام, اختتام تیر, تیر
🔛	آن, آن! تیر, تیر
🔜	تیر, جلد, جلد تیر
🔝	اوپر, بالا تیر, تیر
🛐	جگہ, عبادت, عبادت گاہ, مذہب
⚛️	ایٹم, ایٹم کی علامت, لادین
🕉️	اوم, مذہب, ہندو
✡️	داؤد, داؤد کا ستارہ, ستارہ, مذہب, پیغمبر, یہودی
☸️	بدھ مت, دھرم, دھرم چکر, مذہب, پہیہ
☯️	تاؤ, مذہب, ین, ین یینگ
✝️	عیسائیت, لاطینی کراس, مذہب, کراس
☦️	روایتی مذہبی کراس, عیسائیت, مذہب, کراس
☪️	اسلام, ستارہ اور ہلال, ستارہ و ہلال, مذہب, مسلمان
☮️	امن, امن کا نشان, نشان
🕎	مذہب, مینورہ, کینڈل اسٹک
🔯	ستارہ, قسمت, نکتہ دار چھ کونوں والا ستارہ, چھ, کونے
♈️	برج, برج حمل, حمل
♉️	برج, برج ثور, بیل
♊️	برج, برج جوزا, جُڑواں
♋️	برج, برج سرطان, کيکڑا
♌️	برج, برج اسد, شیر
♍️	برج, برج سنبلہ, عورت
♎️	برج, برج میزان, میزان
♏️	برج, برج عقرب, بچھو
♐️	برج, برج قوس, تیر انداز
♑️	برج, برج جدی, بکرا
♒️	برج, برج دلو, پانی
♓️	برج, برج حوت, مچھلی
⛎	برج, برج حوا, سانپ
🔀	بٹن, شفل, ٹریکس, ٹریکس کو شفل کرنے کا بٹن
🔁	بٹن, دوہرانہ, دوہرانے کا بٹن, ٹریکس
🔂	ایک دفعہ, ایک دفعہ دوہرانے کا بٹن, بٹن, دوہرانہ, ٹریکس
▶	بٹن, ٹریکس, چلانا, چلانے کا بٹن
⏩	بٹن, تیز فارورڈ بٹن, فارورڈ, ٹریکس
⏭	اگلا, اگلا ٹریک بٹن, بٹن, ٹریکس
⏯	بٹن, روکنا, ٹریکس, چلانا, چلانے یا روکنے کا بٹن
◀	بٹن, ٹریکس, پیچھے, پیچھے جانے کا بٹن
⏪	بٹن, تیزی سے پیچھے جانے کا بٹن, ٹریکس, پیچھے
⏮	آخری, آخری ٹریک کا بٹن, بٹن, ٹریکس
🔼	اوپر, اوپر کا بٹن, بٹن, ٹریکس
⏫	اوپر, بٹن, تیزی, تیزی سے اوپر کا بٹن, ٹریکس
🔽	بٹن, نیچے, نیچے کا بٹن, ٹریکس
⏬	بٹن, تیزی, تیزی سے نیچے کا بٹن, نیچے, ٹریکس
⏸️	بٹن, وقفہ, وقفہ ڈالنے کا بٹن, ٹریکس
⏹️	بٹن, روکنا, روکنے کا بٹن, ٹریکس
⏺️	بٹن, ریکارڈ, ریکارڈ کا بٹن, ٹریکس
⏏️	بٹن, نکالنا, نکالنے کا بٹن, ٹریکس
🎦	سینما, فلم
🔅	بٹن, دھیما, دھیما کا بٹن, ٹریکس
🔆	بٹن, روشن, روشن کا بٹن, ٹریکس
📶	انٹینا, انٹینا بارز, بار, سگنلز, فون, موبائل
📳	فون, موبائل, وائبریشن, وائبریشن موڈ
📴	بند, بند موبائل فون, فون, موبائل
♀️	علامت, عورت, عورتوں کیلئے, لڑکی
♂️	علامت, لڑکا, مرد, مردوں کیلئے
⚕️	صحت, طبی, طبی علامت, علامت, نشان
♾️	عالمگیر, غیر محدود, لامحدود, ہمیشہ
♻️	ری سائیکلنگ, ری سائیکلنگ کا نشان, نشان
⚜	آسٹریلیا, تین, تین پتیوں والا للی, پتیاں, پھول
🔱	آلہ, اینکر, بحری جہاز, سہ شاخہ آلہ, علامت
📛	بیج, نام, نام کا بیج
🔰	جاپانی, شروعات, شروعات کرنے والے کا جاپانی نشان, نشان
⭕️	o, بڑا, دائرہ, سرخ, کھوکھلا سرخ دائرہ
✅	بٹن, سفید بھاری چیک کا نشان, علامت, چیک, ✓
☑️	بٹن, خانہ, چیک, چیک کے ساتھ چیک باکس, چیک کے نشان والا بیلٹ باکس, ✓
✔️	بھاری چیک کا نشان, علامت, چیک, ✓
✖️	x, ×, بھاری ضرب کا نشان, ضرب, ضرب دینا, علامت, منسوخ کرنا
❌	x, ×, ضرب, ضرب دینا, علامت, منسوخ کرنا, کراس, کراس کا نشان
❎	x, ×, علامت, مربع, کراس کی علامت کا بٹن, کراس کے نشان کا بٹن
➕	+, جمع, جمع کی علامت, ریاضی, علامت
➖	-, ریاضی, علامت, منفی, منفی کی علامت, −
➗	÷, تقسیم, تقسیم کی علامت, ریاضی, علامت
➰	رسی, کرل ہوئی, کرل ہوئی رسی
➿	دوہری, دوہری کرل ہوئی رسی, رسی, کرل ہوئی
〽️	باری, باری کی تبدیلی کا نشان, علامت, موسیقار
✳️	*, آٹھ کانٹوں والا اسٹیرسک, آٹھ کونوں والا ستارہ, ستارہ
✴️	*, آٹھ کونوں والا ستارہ, ستارہ
❇️	*, چمک, چمکنا
‼️	!, !!, بینگ بینگ, دوہری علامت ندائی, دوہری علامتِ ندائیہ, علامت, علامت ندائیہ
⁉️	!, !?, ?, رموزواوقاف, سوال, سوالیہ بینگ, علامت, ندائیہ, ندائیہ سوالیہ نشان
❓️	?, رموزِ اوقاف, سوال, سوالیہ نشان, علامت
❔	?, آؤٹ لائن, رموزِ اوقاف, سفید سوالیہ نشان, سوال, علامت
❕	!, آؤٹ لائن, رموزِ اوقاف, سفید سوالیہ نشان, سفید ندائیہ نشان, علامت, ندائیہ
❗️	!, رموزِ اوقاف, علامت, ندائیہ علامت, ندائیہ نشان
〰️	رموزِ اوقاف, لہردار, لہردار ڈیش, ڈیش
©️	c, کاپی رائٹ
®️	r, رجسٹرڈ
™️	تجارت, تجارتی نشان, نشان
#⃣	کی کیپ, کی کیپ: #
*⃣	کی کیپ, کی کیپ: *
0⃣	کی کیپ, کی کیپ: 0
1⃣	کی کیپ, کی کیپ: 1
2⃣	کی کیپ, کی کیپ: 2
3⃣	کی کیپ, کی کیپ: 3
4⃣	کی کیپ, کی کیپ: 4
5⃣	کی کیپ, کی کیپ: 5
6⃣	کی کیپ, کی کیپ: 6
7⃣	کی کیپ, کی کیپ: 7
8⃣	کی کیپ, کی کیپ: 8
9⃣	کی کیپ, کی کیپ: 9
🔟	کی کیپ, کی کیپ: 10
🔠	ان پٹ, ان پٹ لاطینی بڑے حروف, بڑے, حروف, لاطینی
🔡	ان پٹ, ان پٹ لاطینی چھوٹے حروف, حروف, لاطینی, چھوٹے
🔢	اعداد, ان پٹ, ان پٹ اعداد
🔣	ان پٹ, ان پٹ علامات, علامات
🔤	ان پٹ, ان پٹ لاطینی حروف, حروف, لاطینی
🅰️	A بٹن (خون کی قسم), اے, خون
🆎	AB بٹن (خون کی قسم), اے بی, خون
🅱️	B بٹن (خون کی قسم), بی, خون
🆑	CL بٹن, cl, چوکور
🆒	چوکور, کول, کول بٹن
🆓	فراغت, مفت بٹن, چوکور
ℹ️	ماخذ, معلومات
🆔	ID بٹن, id, چوکور
Ⓜ️	m, حرف, گول, گول M
🆕	نیا, نیا بٹن, چوکور
🆖	NG بٹن, ng, چوکور
🅾️	O بٹن (خون کی قسم), o, بٹن
🆗	ok, اوکے بٹن, چوکور
🅿️	P بٹن, p, بٹن
🆘	SOS بٹن, sos, چوکور
🆙	اوپر, اوپر! بٹن, بٹن
🆚	VS بٹن, vs, چوکور
🈁	جاپانی "یہاں" بٹن, چاپانی, چوکور
🈂️	جاپانی, جاپانی "سروس چارج" بٹن, چوکور
🈷	تصویری علامت, جاپانی, جاپانی "ماہانہ رقم" بٹن, چاند, چوکور
🈶	تصویری علامت, جاپانی, جاپانی "مفت نہیں" بٹن, موجودگی, چوکور
🈯	انگلی, تصویری علامت, جاپانی, جاپانی "محفوظ" بٹن, چوکور
🉐	تصویری علامت, جاپانی, جاپانی "سودا بازی " بٹن, دائرہ, فائدہ
🈹	تصویری علامت, تقسیم, جاپانی, جاپانی "رعایت" بٹن, چوکور
🈚	تصویری علامت, جاپانی, جاپانی "مفت" بٹن, نفی, چوکور
🈲	تصویری علامت, جاپانی, جاپانی "ممنوع" بٹن, ممانعت, چوکور
🉑	تصویری علامت, جاپانی "قابل قبول" بٹن, منظوری, چینی, گول
🈸	اپلائی, تصویری علامت, جاپانی "اپلیکیشن" بٹن, چوکور, چینی
🈴	اکٹھے, تصویری علامت, جاپانی "پاس کرنے کا گریڈ" بٹن, چوکور, چینی
🈳	تصویری علامت, جاپانی "خالی اسامی" علامت, خالی, چوکور, چینی
㊗️	تصویری علامت, جاپانی "مبارکباد" بٹن, مبارکباد, چینی, گول
㊙️	تصویری علامت, جاپانی "خفیہ" بٹن, خفیہ, چینی, گول
🈺	آپریشن, تصویری علامت, جاپانی "کاروبار کے لیے کھلا" بٹن, چوکور, چینی
🈵	تصویری علامت, جاپانی "کوئی اسامی نہیں" علامت, چوکور, چینی, کاملیت
🔴	جیومیٹری, دائرہ, سرخ, سرخ دائرہ
🟠	دائرہ, نارنجی, نارنجی دائرہ
🟡	دائرہ, پیلا, پیلا دائرہ
🟢	دائرہ, سبز, سبز دائرہ
🔵	جیومیٹری, دائرہ, نیلا, نیلا دائرہ
🟣	ارغوانی, ارغوانی دائرہ, دائرہ
🟤	بھورا, بھورا دائرہ, دائرہ
⚫️	جیومیٹری, دائرہ, کالا, کالا دائرہ
⚪️	جیومیٹری, دائرہ, سفید, سفید دائرہ
🟥	سرخ, سرخ چوکور, چوکور
🟧	نارنجی, نارنجی چوکور, چوکور
🟨	پیلا, پیلا چوکور, چوکور
🟩	سبز, سبز چوکور, چوکور
🟦	نیلا, نیلا چوکور, چوکور
🟪	ارغوانی, ارغوانی چوکور, چوکور
🟫	بھورا, بھورا چوکور, چوکور
⬛️	بڑا, جیومیٹری, چوکور, کالا, کالا بڑا چوکور
⬜️	بڑا, جیومیٹری, سفید, سفید بڑا چوکور, چوکور
◼️	جیومیٹری, میڈیم, چوکور, کالا, کالا میڈیم چوکور
◻️	جیومیٹری, سفید, سفید میڈیم چوکور, میڈِم, چوکور
◾️	جیومیٹری, میڈیم, چوکور, چھوٹا, کالا, کالا میڈیم چھوٹا چوکور
◽️	جیومیٹری, سفید, سفید میڈِیم چھوٹا چوکور, میڈِم, چوکور, چھوٹا
▪️	جیومیٹری, چوکور, کالا, کالا چھوٹا چوکور
▫️	جیومیٹری, سفید, سفید چھوٹا چوکور, چوکور, چھوٹا
🔶	بڑا نارنجی ہیرا, جیومیٹری, نارنجی, ہیرا
🔷	بڑا نیلا ہیرا, جیومیٹری, نیلا, ہیرا
🔸	جیومیٹری, نارنجی, چھوٹا نارنجی ہیرا, ہیرا
🔹	جیومیٹری, نیلا, چھوٹا نیلا ہیرا, ہیرا
🔺	اوپر اشارہ کرتی سرخ مثلث, جیومیٹری, مثلث, نارنجی
🔻	جیومیٹری, مثلث, نارنجی, نیچے اشارہ کرتی سرخ مثلث
💠	جیومیٹری, نکتہ, نکتے والا ہیرا, ہیرا
🔘	بٹن, جیومیٹری, ریڈیو, ریڈیو بٹن
🔳	بٹن, جیومیٹری, سفید, سفید چوکور بٹن, چوکور
🔲	بٹن, جیومیٹری, سیاہ چوکور بٹن, چوکور, کالا
🏁	جھنڈا, خانوں والا جھنڈا, ریسنگ
🚩	تکون, تکونی جھنڈا, جھنڈا
🎌	جاپانی, جشن, کراس, کراس کی شکل میں جھنڈے
🏴	جھنڈا, لہراتا, لہراتا کالا جھنڈا, کالا
🏳️	جھنڈا, سفید, لہراتا, لہراتا سفید جھنڈا
🏳‍🌈	رینبو, قوس قزح, قوس قزح پرچم, پرچم
🏴‍☠	جولی راجر, خزانہ, غارت گری, قزاق, قزاقوں کا جھنڈا
🇦🇨	پرچم, پرچم: اسینشن آئلینڈ
🇦🇩	پرچم, پرچم: انڈورا
🇦🇪	پرچم, پرچم: متحدہ عرب امارات
🇦🇫	پرچم, پرچم: افغانستان
🇦🇬	پرچم, پرچم: انٹیگوا اور باربودا
🇦🇮	پرچم, پرچم: انگوئیلا
🇦🇱	پرچم, پرچم: البانیہ
🇦🇲	پرچم, پرچم: آرمینیا
🇦🇴	پرچم, پرچم: انگولا
🇦🇶	پرچم, پرچم: انٹارکٹیکا
🇦🇷	پرچم, پرچم: ارجنٹینا
🇦🇸	پرچم, پرچم: امریکی ساموآ
🇦🇹	پرچم, پرچم: آسٹریا
🇦🇺	پرچم, پرچم: آسٹریلیا
🇦🇼	پرچم, پرچم: اروبا
🇦🇽	پرچم, پرچم: آلینڈ آئلینڈز
🇦🇿	پرچم, پرچم: آذربائیجان
🇧🇦	پرچم, پرچم: بوسنیا اور ہرزیگووینا
🇧🇧	پرچم, پرچم: بارباڈوس
🇧🇩	پرچم, پرچم: بنگلہ دیش
🇧🇪	پرچم, پرچم: بیلجیم
🇧🇫	پرچم, پرچم: برکینا فاسو
🇧🇬	پرچم, پرچم: بلغاریہ
🇧🇭	پرچم, پرچم: بحرین
🇧🇮	پرچم, پرچم: برونڈی
🇧🇯	پرچم, پرچم: بینن
🇧🇱	پرچم, پرچم: سینٹ برتھلیمی
🇧🇲	پرچم, پرچم: برمودا
🇧🇳	پرچم, پرچم: برونائی
🇧🇴	پرچم, پرچم: بولیویا
🇧🇶	پرچم, پرچم: کریبیائی نیدرلینڈز
🇧🇷	پرچم, پرچم: برازیل
🇧🇸	پرچم, پرچم: بہاماس
🇧🇹	پرچم, پرچم: بھوٹان
🇧🇻	پرچم, پرچم: بؤویٹ آئلینڈ
🇧🇼	پرچم, پرچم: بوتسوانا
🇧🇾	پرچم, پرچم: بیلاروس
🇧🇿	پرچم, پرچم: بیلائز
🇨🇦	پرچم, پرچم: کینیڈا
🇨🇨	پرچم, پرچم: کوکوس (کیلنگ) جزائر
🇨🇩	پرچم, پرچم: کانگو - کنشاسا
🇨🇫	پرچم, پرچم: وسط افریقی جمہوریہ
🇨🇬	پرچم, پرچم: کانگو - برازاویلے
🇨🇭	پرچم, پرچم: سوئٹزر لینڈ
🇨🇮	پرچم, پرچم: کوٹ ڈی آئیوری
🇨🇰	پرچم, پرچم: کک آئلینڈز
🇨🇱	پرچم, پرچم: چلی
🇨🇲	پرچم, پرچم: کیمرون
🇨🇳	پرچم, پرچم: چین
🇨🇴	پرچم, پرچم: کولمبیا
🇨🇵	پرچم, پرچم: کلپرٹن آئلینڈ
🇨🇷	پرچم, پرچم: کوسٹا ریکا
🇨🇺	پرچم, پرچم: کیوبا
🇨🇻	پرچم, پرچم: کیپ ورڈی
🇨🇼	پرچم, پرچم: کیوراکاؤ
🇨🇽	پرچم, پرچم: جزیرہ کرسمس
🇨🇾	پرچم, پرچم: قبرص
🇨🇿	پرچم, پرچم: چیکیا
🇩🇪	پرچم, پرچم: جرمنی
🇩🇬	پرچم, پرچم: ڈائجو گارسیا
🇩🇯	پرچم, پرچم: جبوتی
🇩🇰	پرچم, پرچم: ڈنمارک
🇩🇲	پرچم, پرچم: ڈومنیکا
🇩🇴	پرچم, پرچم: جمہوریہ ڈومينيکن
🇩🇿	پرچم, پرچم: الجیریا
🇪🇦	پرچم, پرچم: سیئوٹا اور میلیلا
🇪🇨	پرچم, پرچم: ایکواڈور
🇪🇪	پرچم, پرچم: اسٹونیا
🇪🇬	پرچم, پرچم: مصر
🇪🇭	پرچم, پرچم: مغربی صحارا
🇪🇷	پرچم, پرچم: اریٹیریا
🇪🇸	پرچم, پرچم: ہسپانیہ
🇪🇹	پرچم, پرچم: ایتھوپیا
🇪🇺	پرچم, پرچم: یوروپی یونین
🇫🇮	پرچم, پرچم: فن لینڈ
🇫🇯	پرچم, پرچم: فجی
🇫🇰	پرچم, پرچم: فاکلینڈ جزائر
🇫🇲	پرچم, پرچم: مائکرونیشیا
🇫🇴	پرچم, پرچم: جزائر فارو
🇫🇷	پرچم, پرچم: فرانس
🇬🇦	پرچم, پرچم: گیبون
🇬🇧	پرچم, پرچم: سلطنت متحدہ
🇬🇩	پرچم, پرچم: گریناڈا
🇬🇪	پرچم, پرچم: جارجیا
🇬🇫	پرچم, پرچم: فرینچ گیانا
🇬🇬	پرچم, پرچم: گوئرنسی
🇬🇭	پرچم, پرچم: گھانا
🇬🇮	پرچم, پرچم: جبل الطارق
🇬🇱	پرچم, پرچم: گرین لینڈ
🇬🇲	پرچم, پرچم: گیمبیا
🇬🇳	پرچم, پرچم: گنی
🇬🇵	پرچم, پرچم: گواڈیلوپ
🇬🇶	پرچم, پرچم: استوائی گیانا
🇬🇷	پرچم, پرچم: یونان
🇬🇸	پرچم, پرچم: جنوبی جارجیا اور جنوبی سینڈوچ جزائر
🇬🇹	پرچم, پرچم: گواٹے مالا
🇬🇺	پرچم, پرچم: گوام
🇬🇼	پرچم, پرچم: گنی بساؤ
🇬🇾	پرچم, پرچم: گیانا
🇭🇰	پرچم, پرچم: ہانگ کانگ SAR چین
🇭🇲	پرچم, پرچم: ہیرڈ جزیرہ و میکڈولینڈ جزائر
🇭🇳	پرچم, پرچم: ہونڈاروس
🇭🇷	پرچم, پرچم: کروشیا
🇭🇹	پرچم, پرچم: ہیٹی
🇭🇺	پرچم, پرچم: ہنگری
