😀	gáire, meangadh, straoiseog ghealgháireach
🥃	deoch, fuisce, gloine, uisce beatha
🥤	cupán le sop, deoch shóide, sú
🧋	tae bolgán
🧃	bosca dí, bosca sú
🧉	comráidí, deoch
🧊	ciúb oighir, cnoc oighir, fuar
🥢	Seapáinis, cipín itheacháin, cipíní itheacháin
🍽️	ag cócaireacht, forc, forc agus scian le pláta, pláta, scian
🍴	forc, sceana, scian, scian agus forc
🥄	spúnóg, tae
🔪	scian
🏺	Aquarius ! cócaireacht, amfara, crúisín, deoch
🌍	an Afraic, an Eoraip, an chruinne, an domhan, cruinneog, cruinneog ag taispeáint na hEorpa agus na hAfraice
🌎️	Meiriceá, an domhan, cruinneog, cruinneog ag taispeáint Chríocha Mheiriceá
🌏	an Astráil, an domhan, an Áis, cruinneog, cruinneog ag taispeáint na hÁsie agus na hAstráile
🌐	an domhan, cruinneog, cruinneog le fadlínte
🗺️	domhan, léarscáil, léarscáil an domhain
🗾	an tSeapáin, léarscáil, léarscáil na Seapáine
🧭	compás, loingseoireacht, maighnéadach, treodóireacht
🏔️	fuar, sliabh, sliabh le sneachta, sneachta
⛰️	sliabh
🌋	bolcán, brúchtadh bolcáin
🗻	Sliabh Fuji
🏕️	ag campáil
🏖️	scáth, trá, trá le scáth, trá le scáth gréine
🏜️	fásach
🏝️	fásach, oileán, oileán díthreibhe
🏞️	páirc, páirc náisiúnta
🏟️	staidiam
🏛️	clasaiceach, foirgneamh, foirgneamh clasaiceach
🏗️	foirgneamh, foirgníocht
🧱	balla, bríce, brící, cré, moirtéar
🪨	carraig
🪵	adhmad
🛖	bothán
🏘️	foirgneamh, teach, tithe
🏚️	foirgneamh, teach, teach tréigthe, tréigthe
🏠️	teach, tógáil
🏡	foirgneamh, gairdín, teach, teach agus gairdín, teach le gairdín, teach le ghairdín
🏢	foirgneamh, foirgneamh oifigí, oifig
🏣	oifig an phoist, oifig an phoist Seapánach, oifig an phoist de chuid na Seapáine, post
🏤	oifig an phoist, post
🏥	dochtúir, ospidéal
🏦	banc
🏨	óstán
🏩	grá, leaba, óstán, óstán grá
🏪	siopa, siopa áise, áisiúlacht
🏫	foirgneamh, foirgneamh scoile, scoil
🏬	ranna, siopa, siopa ilrannach
🏭️	foirgneamh, monarcha
🏯	caisleán, caisleán Seápánach
🏰	caisleán, caisleán Eorpach
💒	bainis, croí, grá, pósadh, séipéal
🗼	Túr Thóiceo
🗽	Dealbh na Saoirse
⛪️	foirgneamh, séipéal
🕌	creideamh, ioslam, mosc, moslamach
🛕	hundu, teampall, teampall hindu
🕍	creideamh, giúdach, sionagóg, teampall
⛩️	creideamh, scrín, scrín Sinteochais, scrín sinteocha, sinteochas
🕋	creideamh, cába, ioslam, moslamach
⛲️	fuarán, scairdeán, scardán
⛺️	campa, campáil, puball
🌁	ceo, ceomhar
🌃	oíche, oíche le réaltaí, réalta, réaltaí
🏙️	cathair, dreach cathrach, foirgneamh
🌄	grian na maidine, sliabh, éirí na gréine, éirí na gréine ar shléibhte, éirí na gréine thar na sléibhte
🌅	grian na maidine, éirí na gréine
🌆	breacdhorcha, breacdhorchadas, cathair, dreach cathrach, dreach cathrach i dtitim na hoíche, foirgneamh
🌇	breacdhorcha, dul faoi na gréine, foirgneamh, foirgnimh
🌉	droichead, droichead istoíche, oíche
♨️	ag galú, foinse the, foinsí, foinsí teo, te
🎠	capall, capall an roithleagáin ró, capall roithleagáin ró, roithleagán ró, siamsaíocht
🎡	páirc siamsaíochta, roth Ferris, roth mór, siamsaíochta
🎢	aonach, páirc siamsaíochta, rollchóstóir, siamsaíocht
💈	bearbóir, cuaille bearbóra, gruagaire, pol an bhearbóra, siopa an bhearbóra
🎪	puball, puball sorcais, sorcas
🚂	feithicil, galinneall, inneall, inneall traenach, traein
🚃	carr ráille, carráiste iarnróid, feithicil, iarnród, leictreach, traein, tram
🚄	feithicil, shinkansen, traein, traein ardluais
🚅	feithicil, shinkansen, shinkansen piléir, traein, traein ardluais, traein philéir, traein philéir ardluais
🚆	feithicil, iarnród, traein
🚇️	feithicil, meitreo, traein faoi thalamh
🚈	feithicil, iarnród éadrom, éadrom. iarnród
🚉	stáisiún, stáisiún traenach, traein
🚊	feithicil, tram
🚝	aonráille, feithicil
🚞	carr, carr cábla sléibhe, feithicil, iarnród, iarnród sléibhe, sliabh
🚋	carr, carráiste tram, feithicil, tram
🚌	bus, bus buí, feithicil
🚍️	ag teacht, bus, bus atá ag teacht, feithicil
🚎	bus, bus tralaí, feithicil, tralaí
🚐	bus, feithicil, mionbhus
🚑️	feithicil, otharcharr
🚒	dóiteán, feithicil, inneall, inneall dóiteáin, tine
🚓	carr gardaí, carr patróil, feithicil, gardaí, póilíní
🚔️	carr gardaí, carr gardaí ag teacht, feithicil, gardaí, póilíní
🚕	feithicil, tacsaí
🚖	feithicil, tacsaí, tacsaí ag teacht
🚗	carr, feithicil, gluaisteán
🚘️	ag teacht, carr, carr ag teacht, feithicil, gluaisteán, gluaisteán ag teacht, gluaisteán atá ag teacht
🚙	SUV, carr, feithicil, feithicil áineasa
🛻	trucail oscailte
🚚	feithicil, trucail, trucail seachadta, veain
🚛	feithicil, leantóir, leath, leoraí, leoraí altach, trucail
🚜	feithicil, tarracóir
🏎️	ag rásáil, carr, carr rása
🏍️	ag rásáil, gluaisrothar
🛵	inneall, scútar
🦽	cathaoir rothaí láimhe, inrochtaineacht
🦼	cathaoir rothaí mheicniúil, inrochtaineacht
🛺	ricseá uathoibríoch, tuc tuc
🚲️	bus, feithicil, rothar, rothar glas
🛴	leanbh, scútar, scútar gan inneall
🛹	clár, clár scátála
🛼	scáta rothach
🚏	bus, stad, stad bus
🛣️	bealach mór, bóthar, mótarbhealach
🛤️	iarnród, ráillrian, traen
🛢️	druma, druma ola, ola
⛽️	breosla, caidéal breosla, peitreal, pumpa breosla, stáisiún, stáisiún peitril
🚨	carr gardaí, rabhachán gardaí, solas gardaí, solas rothlach
🚥	comharthaí tráchta, soilse tráchta, soilse tráchta cothrománach, soilse tráchta cothrománacha, solas, trácht
🚦	comharthaí tráchta, soilse tráchta, soilse tráchta ceartingearach, soilse tráchta ceartingearacha, soilse tráchta ingearacha, solas, trácht
🛑	bóthar, comhartha stop, dearg, stad, stop, tiomáint
🚧	comhartha, comhartha tógála, suíomh tógála, tógáil, á thógáil
⚓️	ancaire, comhartha
⛵️	bád, bád seoil, bás seoil, ionad mara, ionad saoire, luamh
🛶	bád, caidhc, canú
🚤	bád, feithicil, luasbhád
🛳️	feithicil, long, long paisinéirí, long phaisinéirí, paisinéir
⛴️	bád, bád farantóireachta, bád fartha
🛥️	bád, feithicil, mótarbhád
🚢	feithicil, long
✈️	eitleán, feithicil
🛩️	eitleán, eitleán beag, feithicil
🛫	eitleán, feithicil, imeacht, imeacht eitleáin, imeachtaí, seiceáil isteach
🛬	ag teacht, ag tuirlingt, eitleán, feithicil, teacht, teacht eitleáin
🪂	faileoir crochta, paraisheol, paraisiút, spéirthumadóireacht
💺	cathaoir, suíochán
🚁	feithicil, héileacaptar, héileacoptar
🚟	feithicil, iarnród crochta
🚠	carr, carr cábla sléibhe, cábla, cábla-bhealach sléibhe, cáblabhealach sléibhe, feithicil, sliabh
🚡	aerga, carr cábla, feithicil, gandala, trambhealach, trambhealach aerga, téadbhealach
🛰️	feithicil, satailít, spáis
🚀	feithicil, roicéad
🛸	sásar eitilte, úfónna
🛎️	clog, clog óstáin, óstán
🧳	málaí, pacáil, taisteal
⌛️	gaineamh, orláiste, orláiste críochnaithe
⏳️	orláiste, orláiste gainimh, orláiste lán, uaineadóir, uaineadóir gainimh
⌚️	clog, uaireadóir
⏰	alárm, clog, clog aláraim
⏱️	clog, stopuaireadóir
⏲️	amadóir, clog, clog ama
🕰️	clog, clog matail
🕛️	12 a chlog, 12 an chloig, 12:00
🕧	12:30, leathuair tar éis a dó dhéag
🕐️	1 a chlog, 1 an chloig, 1:00
🕜	1:30, leathuair tar éis a haon
🕑️	2 a chlog, 2 an chloig, 2:00
🕝	2:30, leathuair tar éis a dó
🕒️	3 a chlog, 3 an chloig, 3:00
🕞	3:30, leathuair tar éis a trí
🕓️	4 a chlog, 4 an chloig, 4:00
🕟	4:30, leathuair tar éis a ceathair
🕔️	5 a chlog, 5 an chloig, 5:00
🕠	5:30, leathuair tar éis a cúig
🕕️	6 a chlog, 6 an chloig, 6:00
🕡	6:30, leathuair tar éis a sé
🕖️	7 a chlog, 7 an chloig, 7:00
🕢	7:30, leathuair tar éis a seacht
🕗️	8 a chlog, 8 an chloig, 8:00
🕣	8:30, leathuair tar éis a hocht
🕘️	9 a chlog, 9 an chloig, 9:00
🕤	9:30, leathuair tar éis a naoi
🕙️	10 a chlog, 10 an chloig, 10:00
🕥	10:30, leathuair tar éis a deich
🕚️	11 a chlog, 11 an chloig, 11:00
🕦	11:30, leathuair tar éis a haon déag
🌑	dorcha, duibhré, gealach, gealach úr, úr
🌒	corrán gealaí, corrán gealaí ag dul ar gcúl, corrán gealaí atá ag líonadh, gealach ag líonadh, gealach ag teacht ann
🌓	ceathrú gealaí, céad cheathrú na gealí, gealach, gealach i mbéal ceathrún
🌔	gealach, gealach ag líonadh, gealach ag teach ann, gealach scothlán ag ag dul ar gcúl, gealach scothlán atá ag líonadh, líonadh
🌕️	gealach, gealach lán, lán
🌖	gealach, gealach ag caitheamh, gealach ag dul ar gcúl, gealach scothlán atá ag caitheamh
🌗	ceathrú, ceathrú deireanach na gealaí, gealach, gealach ina ceathrú dheireanach
🌘	corrán gealaí ag caitheamh, corrán gealaí ag dul ar gcúl, corrán gealaí atá ag caitheamh, gealach
🌙	corrán gealaí, gealach
🌚	gealach úr le haghaidh
🌛	aghaidh ghealaí, corrán gealaí le haghaidh, céad cheathrú na gealaí le haghaidh
🌜️	aghaidh ghealaí, aghaidh ghealaí ina ceathrú dheireanach, ceathrú, ceathrú deireanach na gealaí le haghaidh
🌡️	aimsir, teirmiméadar
☀️	aimsir, gathanna, geal, grian, grianmhar, spáis
🌝	aghaidh, aghaidh ar ghealach, aghaidh ghealaí láine, aghaidh na gealaí láine, gealach
🌞	aghaidh, aghaidh ar ghrian, an ghrian le haghaidh, grian
🪐	Satarn, pláinéad le fáinne
⭐️	meánréalta bhán, réalta
🌟	lonrú, réalta, réalta ag lonrú
🌠	réalta, réalta reatha
🌌	Bealach na Bó Finne, Claí Mór na Réaltaí, an Láir Bhán
☁️	aimsir, scamall
⛅️	grian, grian agus scamaill, grian taobh thiar de na scamaill, scamall
⛈️	aimsir, fearthainn, scamall, scamall le tintreach agus fearthainn, toirneach
🌤️	aimsir, grian, grian taobh thiar de scamall beag, scamall
🌥️	aimsir, grian, grian taobh thiar de scamall mór, scamall
🌦️	aimsir, fearthainn, grian, grian taobh thiar de scamall le fearthainn, scamall
🌧️	aimsir, fearthainn, scamall, scamall le fearthainn
🌨️	aimsir, fuar, scamall, scamall le sneachta, sneachta
🌩️	aimsir, scamall, scamall le tintreach, tintreach
🌪️	aimsir, iomghaoth, scamall, tornádó
🌫️	aimsir, ceo, scamall
🌬️	aghaidh, aghaidh gaothach, aghaidh na gaoithe, gaoth, scamall, séideadh
🌀	cioclón, cuaranfa, iomghaoth
🌈	bogha báistí, tuar ceatha
🌂	báiste, báisteach, scáth báistí, scáth báistí dúnta, scáth fearthainne
☂️	aimsir, fearthainn, scáth, scáth báistí, éadaí
☔️	aimsir, braon, fearthainn, scáth, scáth báistí le braonta báistí, scáth le braon baistí, éadaí
⛱️	aimsir, fearthainn, grian, scáth, scáth ar talamh, scáth báistí ar an talamh
⚡️	ard, ardvoltas, comhartha, comhartha ardvoltais, contúirt, contúirt ardvoltais, voltas
❄️	aimsir, calóg shneachta, calóg sneachta, fuar, sneachta
☃️	aimsir, fear sneachta, fuar, sneachta
⛄️	fear sneachta, fear sneachta gan sneachta, sneachta
☄️	cóiméad, spáis
🔥	dóiteán, tine
💧	allas, braoinín, braon, cur allais
🌊	farraige, muir, tonn, tonn san uisce, uisce
🎃	Oíche Shamhna, Seán na Gealaí, cóisir, puimcín, tine ghealáin
🎄	Nollaig, ceiliúradh, crann, crann Nollag
🎆	ceiliúradh, tine ealaíne
🎇	ceiliúradh, spréachaire, spréachaire tine ealaíne, tine ealaíne
🧨	dinimít, pléascóg, pléascóg thine, tinte ealaíne
✨	*, drithlí, gealán, réaltaí
🎈	balún, ceiliúradh
🎉	ceiliúradh, cóisir, pléiscín, pléiscín cóisire
🎊	bainis, confetti, pósadh
🎋	céiliúradh, maisiúchán, stiallacha páipéir
🎍	Athbhliain, Seapánach, maisiúchán, péine
🎎	babóga, babóga Seapánacha, ceiliúradh, féile
🎏	maisiúchán, sraoilleán, sraoilleán éisc
🎐	clingíní, clingíní gaoithe
🎑	amharc ar an ngealach, féile na gealaí, gealach
🧧	airgead, bronntanas, clúdach litreach dearg, hóngbāo, lai see, ádh mór
🎀	ceiliúradh, ribín
🎁	beart, breithlá, bronntanas, cóisir
🎗️	ceiliúradh, cuimhneachán, ribín, ribín cuimhneacháin
🎟️	cead isteach, ticéad, ticéid cead isteach
🎫	cead isteach, ticéad
🎖️	bonn, bonn míleata, ceiliúradh, míleata
🏆️	corn, duais
🏅	bonn, bonn spóirt
🥇	1, 1ú, bonn, bonn óir, buaiteoir, ór
🥈	2, 2ú, airgead, bonn, bonn airgid, dara
🥉	3, 3ú, bonn, bonn cré-umha, cré-umha
⚽️	liathróid, liathróid sacair, sacar
⚾️	daorchluiche
🥎	bogliathróid, liathróid, lámh in íochtar, lámhainn
🏀	cispheil, fonsa cispheile, liathróid, spórt
🏐	cluiche, eitpheil, liathróid
🏈	peil Mheiriceánach, spórt
🏉	liathróid, rugbaí, spóirt
🎾	leadóg, liathróid leadóige, raicéad leadóige
🥏	diosca eitilte, is fearr
🎳	babhláil, cluiche, liathróid, liathróid bhabhlála
🏏	cluiche, cruicéad, liathróid, slac
🏑	bata, cluiche, haca, liathróid, páirc
🏒	bata, bata agus cnag haca oighir, cluiche, cnag, haca, haca oighir, oighear
🥍	bata, crosógaíocht, cúl, liathróid
🏓	bata, cluiche, leadóg bhoird, liathróid, ping pang, slacán
🏸	badmantan, cluiche, eiteán, slacán, éinín
🥊	Muhammad Ali, dornálaíocht, lámhainn, lámhainn dornálaíochta, miteog, spórt
🥋	crios dubh, ealaín chomhraic, júdó, karate, spórt
🥅	cúl, liontán, spórt
⛳️	brat gailf, brat i bpoll, galf, poll
⛸️	oighear, scátáil, scátáil oighir
🎣	iasc, iascach, iascaireacht, slat iascaigh, slat iascaireachta
🤿	masc tumadóireachta, scúbadóireacht, snorcláil, tumasdóireach
🎽	léine reatha, rith, spórt, t-léine
🎿	buatais, scí, scí agus buatais, scíonna, spórt
🛷	carr sleamhnáin, sleamhnán
🥌	cloch churlála, cluiche cloch
🎯	cluiche, sprioc, súil ghloine, súil sprice
🪀	athraigh, bréagán, yó-yó
🪁	eitil, eitleog, in airde
🎱	cluiche, liathróid 8 púil, snúcar
🔮	cruinneog chriostail
🪄	slat draíochta
🧿	briocht nazar, buachloch, coirnín, drochshúil, mealltacht, nazar
🎮️	cluiche, cluiche ríomhaire, rialaitheoir, rialaitheoir cluichíochta
🕹️	cluiche, físchluiche, luamhán stiúrtha
🎰	cluiche, meaisín sliotáin
🎲	cluiche, dísle
🧩	comhghlasáilte, mír mearaí, míreanna mearaí, nod, píosa, tomhas
🧸	bréagán, béirín, pluis, rud imeartha, stuáilte
🪅	piñata
🪆	bábóga Rúiseacha
♠️	cluiche, cárta, dath, dath spéireata, spéireata
♥️	cluiche, cárta, dath, dath hairt, hart, hartanna
♦️	cluiche, cárta, dath, dath muileata, muileata, muileataí
♣️	cluiche, cárta, dath, dath club, dath truif, triuf, triufanna
♟️	ficheall, fichillín, glasóg, indiúscartha
🃏	Fear na gcrúb, an buachaill mór, cárta, cárta imeartha, fear na gcrúb
🀄️	Dragan, Dragan rua, Dragan rua mah-jongg, Tíl mah-jongg, mah-jongg, tíl
🎴	cluiche, cárta, cárta imeartha, cártaí, cártaí imeartha bláthanna
🎭️	aghaidhmhasc, ealaín, na taibhealaíona, siamsaíocht, taibh-ealaín, taibhiúchán
🖼️	ealaíon, fráma, fráma le phictiúr, músaem, pictiúr, pictiúr i bhfráma, péintéireacht
🎨	ealaín, ealaíontóir, pailéad dathanna, pictiúr, péint
🧵	biorán, fuáil, snáth, spól, téad
🪡	snáthaid fuála
🧶	abhras, cniotáil, cróiseáil, liathróid
🪢	snaidhm
👓️	spéaclaí
🕶️	dorcha, spéaclaí, spéaclaí gréine, súil, súilbheart
🥽	cosaint súl, snámh, spéaclaí cosanta, táthú
🥼	cóta saotharlainne, doctúir, eolaí, turgnamh
🦺	sábháilteacht, veist, veist sábháilteachta, éigeandáil
👔	carbhat
👕	t-léine
👖	bríste, brístí, brístí géine, treabhsar
🧣	muineál, scairf
🧤	lámh, lámhainní
🧥	cóta, seaicéad
🧦	stocaí
👗	gúna
👘	cimeonó, gúna, kimono
🥻	gúna, sari, éadaí
🩱	culaith shnámha, culaith shnámha aonphíosa
🩲	aonphíosa, culaith shnámha, culaith shnámha fir, fo-éadaí
🩳	bríste, brístí gearra, culaith shnámha, fo-éadaí
👙	bicíní, bikini, éadaí snámha
👚	éadaí, éadaí mná
👛	airgead, sparán, éadaí
👜	mála, mála láimhe
👝	máilín, mála, tiachóg
🛍️	ag siopadóireacht, mála, málaí siopadóireachta, óstán
🎒	mála, mála scoile, scoil
🩴	cuarán
👞	bróg, bróg fir
👟	bróg, bróg reatha
🥾	buatais, buatais siúlóireachta, campáil, saoire an mhála droma, siúlóireacht
🥿	bróg bhailé, bróg chothrom, bróg dhúnta, slipéar
👠	bróg, sáil ard, sála arda
👡	bróg, cuarán, cuarán mná
🩰	bailé, bróga bailé, damhsa
👢	bróg, buatais, buataisí mná
👑	coróin
👒	hata, hata mná
🎩	hata, hata ard
🎓️	bronnadh céime, caipín bronnta céime, lucht acadúil, ollscoil
🧢	caipín daorchluiche, caipín speiceach
🪖	clogad míleata
⛑️	cabhair, clogad, clogad tarrthálaí, cros, hata
📿	creideamh, muince, paidrín, paidrín urnaí, urnaí, éadaí
💄	béaldath, cosmaidí, smideadh
💍	fáinne, grá
💎	cloch lómhar, diamant, geamchloch, seoid
🔇	balbh, callaire ar ceal, callaire balbhaithe, callaire maothaithe
🔈️	callaire, callaire íslithe
🔉	callaire fuaime ísle
🔊	callaire fuaime airde
📢	callaire, callaire láimhe, fógairt phoiblí
📣	meigeafón
📯	corn, corn poist
🔔	cloigín
🔕	cloigín ar ceal
🎼	ceol, scór, scór ceoil
🎵	ceol, nóta, nóta ceoil
🎶	ceol, nóta, nótaí, nótaí ceoil
🎙️	ceol, mic, micreafón, micreafón stiúideo, stiúideo
🎚️	ceol, leibhéal, sleamhnáin, sleamhnáin leibhéil, sleamhnán leibhéil
🎛️	ceol, cnaipí, cnaipí rialaithe, rialaithe
🎤	karoke, micreafón, siamsaíocht
🎧️	ceol, cluasáin
📻️	raidió
🎷	ceol, sacsafón, uirlis
🪗	bosca ceoil
🎸	ceol, giotár, uirlis
🎹	ceol, méarchlár, pianó, uirlis
🎺	ceol, trumpa, uirlis
🎻	ceol, fidil, uirlis, veidhlín
🪕	bainseó, ceol, téadach
🥁	ceol, druma, drumaí, rac-cheol
🪘	druma fada
📱	fón, fón póca, guthán
📲	cuir glaoch, fón póca, fón póca le saighead, guthán le saighead
☎️	fón, teileafón
📞	cumarsáid, fón, guthán, teileafón
📟️	cumarsáid, glaoire
📠	facs, meaisín facs, meaisín facsála
🔋	ceallra
🔌	pluga leictreach
💻️	PC, ríomhaire, ríomhaire glúine
